function_name,signature,source_file,full_name,index
xPortGetMinimumEverFreeHeapSize,size_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,xTimerPendFunctionCall,278
xPortResetHeapMinimumEverFreeHeapSize,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,uxTimerGetTimerNumber,279
vPortInitialiseBlocks,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,vTimerSetTimerNumber,280
pvPortCalloc,"void*(size_t,size_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/timers.c,vTimerResetState,281
prvHeapInit,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c:<global>,282
prvInsertBlockIntoFreeList,void(BlockLink_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,pvPortMalloc,283
vPortGetHeapStats,void(HeapStats_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,vPortFree,284
vPortHeapResetState,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,xPortGetFreeHeapSize,285
vListInitialise,void(List_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,xPortGetMinimumEverFreeHeapSize,286
vListInitialiseItem,void(ListItem_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,xPortResetHeapMinimumEverFreeHeapSize,287
vListInsertEnd,"void(List_t*,ListItem_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,vPortInitialiseBlocks,288
vListInsert,"void(List_t*,ListItem_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,pvPortCalloc,289
uxListRemove,UBaseType_t(ListItem_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,prvHeapInit,290
xStreamBufferGenericCreate,"StreamBufferHandle_t(size_t,size_t,BaseType_t,StreamBufferCallbackFunction_t,StreamBufferCallbackFunction_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,prvInsertBlockIntoFreeList,291
xStreamBufferGenericCreateStatic,"StreamBufferHandle_t(size_t,size_t,BaseType_t,uint8_t*,StaticStreamBuffer_t*,StreamBufferCallbackFunction_t,StreamBufferCallbackFunction_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,vPortGetHeapStats,292
xStreamBufferGetStaticBuffers,"BaseType_t(StreamBufferHandle_t,uint8_t**,StaticStreamBuffer_t**)",/home/zwz/FreeRTOS/FreeRTOS/Source/portable/MemMang/heap_4.c,vPortHeapResetState,293
vStreamBufferDelete,void(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/list.c,vListInitialise,294
xStreamBufferReset,BaseType_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/list.c,/home/zwz/FreeRTOS/FreeRTOS/Source/list.c:<global>,295
xStreamBufferResetFromISR,BaseType_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/list.c,vListInitialiseItem,296
xStreamBufferSetTriggerLevel,"BaseType_t(StreamBufferHandle_t,size_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/list.c,vListInsertEnd,297
xStreamBufferSpacesAvailable,size_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/list.c,vListInsert,298
xStreamBufferBytesAvailable,size_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/list.c,uxListRemove,299
xStreamBufferSend,"size_t(StreamBufferHandle_t,void*,size_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c:<global>,300
xStreamBufferSendFromISR,"size_t(StreamBufferHandle_t,void*,size_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,xStreamBufferGenericCreate,301
prvWriteMessageToBuffer,"size_t(StreamBuffer_t*,void*,size_t,size_t,size_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,xStreamBufferGenericCreateStatic,302
xStreamBufferReceive,"size_t(StreamBufferHandle_t,void*,size_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,xStreamBufferGetStaticBuffers,303
xStreamBufferNextMessageLengthBytes,size_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,vStreamBufferDelete,304
xStreamBufferReceiveFromISR,"size_t(StreamBufferHandle_t,void*,size_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,xStreamBufferReset,305
prvReadMessageFromBuffer,"size_t(StreamBuffer_t*,void*,size_t,size_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,xStreamBufferResetFromISR,306
xStreamBufferIsEmpty,BaseType_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,xStreamBufferSetTriggerLevel,307
xStreamBufferIsFull,BaseType_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,xStreamBufferSpacesAvailable,308
xStreamBufferSendCompletedFromISR,"BaseType_t(StreamBufferHandle_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,xStreamBufferBytesAvailable,309
xStreamBufferReceiveCompletedFromISR,"BaseType_t(StreamBufferHandle_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,xStreamBufferSend,310
prvWriteBytesToBuffer,"size_t(StreamBuffer_t*,uint8_t*,size_t,size_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,xStreamBufferSendFromISR,311
prvReadBytesFromBuffer,"size_t(StreamBuffer_t*,uint8_t*,size_t,size_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,prvWriteMessageToBuffer,312
prvBytesInBuffer,size_t(StreamBuffer_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,xStreamBufferReceive,313
prvInitialiseNewStreamBuffer,"void(StreamBuffer_t*,uint8_t*,size_t,size_t,uint8_t,StreamBufferCallbackFunction_t,StreamBufferCallbackFunction_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,xStreamBufferNextMessageLengthBytes,314
uxStreamBufferGetStreamBufferNotificationIndex,UBaseType_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,xStreamBufferReceiveFromISR,315
vStreamBufferSetStreamBufferNotificationIndex,"void(StreamBufferHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,prvReadMessageFromBuffer,316
uxStreamBufferGetStreamBufferNumber,UBaseType_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,xStreamBufferIsEmpty,317
vStreamBufferSetStreamBufferNumber,"void(StreamBufferHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,xStreamBufferIsFull,318
ucStreamBufferGetStreamBufferType,uint8_t(StreamBufferHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,xStreamBufferSendCompletedFromISR,319
xQueueGenericReset,"BaseType_t(QueueHandle_t,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,xStreamBufferReceiveCompletedFromISR,320
xQueueGenericCreateStatic,"QueueHandle_t(UBaseType_t,UBaseType_t,uint8_t*,StaticQueue_t*,uint8_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,prvWriteBytesToBuffer,321
xQueueGenericGetStaticBuffers,"BaseType_t(QueueHandle_t,uint8_t**,StaticQueue_t**)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,prvReadBytesFromBuffer,322
xQueueGenericCreate,"QueueHandle_t(UBaseType_t,UBaseType_t,uint8_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,prvBytesInBuffer,323
prvInitialiseNewQueue,"void(UBaseType_t,UBaseType_t,uint8_t*,uint8_t,Queue_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,prvInitialiseNewStreamBuffer,324
prvInitialiseMutex,void(Queue_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,uxStreamBufferGetStreamBufferNotificationIndex,325
xQueueCreateMutex,QueueHandle_t(uint8_t),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,vStreamBufferSetStreamBufferNotificationIndex,326
xQueueCreateMutexStatic,"QueueHandle_t(uint8_t,StaticQueue_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,uxStreamBufferGetStreamBufferNumber,327
xQueueGetMutexHolder,TaskHandle_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,vStreamBufferSetStreamBufferNumber,328
xQueueGetMutexHolderFromISR,TaskHandle_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/stream_buffer.c,ucStreamBufferGetStreamBufferType,329
xQueueGiveMutexRecursive,BaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers.c,/home/zwz/FreeRTOS/FreeRTOS/Source/portable/Common/mpu_wrappers.c:<global>,330
xQueueTakeMutexRecursive,"BaseType_t(QueueHandle_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c:<global>,331
xQueueCreateCountingSemaphoreStatic,"QueueHandle_t(UBaseType_t,UBaseType_t,StaticQueue_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueueGenericReset,332
xQueueCreateCountingSemaphore,"QueueHandle_t(UBaseType_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueueGenericCreateStatic,333
xQueueGenericSend,"BaseType_t(QueueHandle_t,void*,TickType_t,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueueGenericGetStaticBuffers,334
xQueueGenericSendFromISR,"BaseType_t(QueueHandle_t,void*,BaseType_t*,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueueGenericCreate,335
xQueueGiveFromISR,"BaseType_t(QueueHandle_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,prvInitialiseNewQueue,336
xQueueReceive,"BaseType_t(QueueHandle_t,void*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,prvInitialiseMutex,337
xQueueSemaphoreTake,"BaseType_t(QueueHandle_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueueCreateMutex,338
xQueuePeek,"BaseType_t(QueueHandle_t,void*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueueCreateMutexStatic,339
xQueueReceiveFromISR,"BaseType_t(QueueHandle_t,void*,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueueGetMutexHolder,340
xQueuePeekFromISR,"BaseType_t(QueueHandle_t,void*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueueGetMutexHolderFromISR,341
uxQueueMessagesWaiting,UBaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueueGiveMutexRecursive,342
uxQueueSpacesAvailable,UBaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueueTakeMutexRecursive,343
uxQueueMessagesWaitingFromISR,UBaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueueCreateCountingSemaphoreStatic,344
vQueueDelete,void(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueueCreateCountingSemaphore,345
uxQueueGetQueueNumber,UBaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueueGenericSend,346
vQueueSetQueueNumber,"void(QueueHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueueGenericSendFromISR,347
ucQueueGetQueueType,uint8_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueueGiveFromISR,348
uxQueueGetQueueItemSize,UBaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueueReceive,349
uxQueueGetQueueLength,UBaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueueSemaphoreTake,350
prvGetHighestPriorityOfWaitToReceiveList,UBaseType_t(Queue_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueuePeek,351
prvCopyDataToQueue,"BaseType_t(Queue_t*,void*,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueueReceiveFromISR,352
prvCopyDataFromQueue,"void(Queue_t*,void*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueuePeekFromISR,353
prvUnlockQueue,void(Queue_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,uxQueueMessagesWaiting,354
prvIsQueueEmpty,BaseType_t(Queue_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,uxQueueSpacesAvailable,355
xQueueIsQueueEmptyFromISR,BaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,uxQueueMessagesWaitingFromISR,356
prvIsQueueFull,BaseType_t(Queue_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,vQueueDelete,357
xQueueIsQueueFullFromISR,BaseType_t(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,uxQueueGetQueueNumber,358
vQueueAddToRegistry,"void(QueueHandle_t,char*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,vQueueSetQueueNumber,359
pcQueueGetName,char*(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,ucQueueGetQueueType,360
vQueueUnregisterQueue,void(QueueHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,uxQueueGetQueueItemSize,361
vQueueWaitForMessageRestricted,"void(QueueHandle_t,TickType_t,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,uxQueueGetQueueLength,362
prvROAccessTask,void(void*),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,prvGetHighestPriorityOfWaitToReceiveList,363
prvRWAccessTask,void(void*),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,prvCopyDataToQueue,364
vStartMPUDemo,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,prvCopyDataFromQueue,365
vHandleMemoryFault,void(uint32_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,prvUnlockQueue,366
<clinit>,"TCB_t(TaskFunction_t,char*,StackType_t,void*,UBaseType_t,StackType_t*,StaticTask_t*,TaskHandle_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,prvIsQueueEmpty,367
prvCreateStaticTask,"TaskHandle_t(TaskFunction_t,char*,StackType_t,void*,UBaseType_t,StackType_t*,StaticTask_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueueIsQueueEmptyFromISR,368
xTaskCreateStatic,"TCB_t(TaskParameters_t*,TaskHandle_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,prvIsQueueFull,369
prvCreateRestrictedStaticTask,"BaseType_t(TaskParameters_t*,TaskHandle_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,xQueueIsQueueFullFromISR,370
xTaskCreateRestrictedStatic,"TCB_t(TaskParameters_t*,TaskHandle_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,vQueueAddToRegistry,371
prvCreateRestrictedTask,"BaseType_t(TaskParameters_t*,TaskHandle_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,pcQueueGetName,372
xTaskCreateRestricted,"TCB_t(TaskFunction_t,char*,StackType_t,void*,UBaseType_t,TaskHandle_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,vQueueUnregisterQueue,373
prvCreateTask,"BaseType_t(TaskFunction_t,char*,StackType_t,void*,UBaseType_t,TaskHandle_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/queue.c,vQueueWaitForMessageRestricted,374
xTaskCreate,"void(TaskFunction_t,char*,StackType_t,void*,UBaseType_t,TaskHandle_t*,TCB_t*,MemoryRegion_t*)",mpu_demo.c,prvROAccessTask,375
prvInitialiseNewTask,void(TCB_t*),mpu_demo.c,mpu_demo.c:<global>,376
prvAddNewTaskToReadyList,void(TaskHandle_t),mpu_demo.c,prvRWAccessTask,377
vTaskDelete,"BaseType_t(TickType_t*,TickType_t)",mpu_demo.c,vStartMPUDemo,378
xTaskDelayUntil,void(TickType_t),mpu_demo.c,vHandleMemoryFault,379
vTaskDelay,eTaskState(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,tskTaskControlBlock.<clinit>,380
eTaskGetState,UBaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c:<global>,381
uxTaskPriorityGet,UBaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,prvCreateStaticTask,382
uxTaskPriorityGetFromISR,UBaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskCreateStatic,383
uxTaskBasePriorityGet,UBaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,prvCreateRestrictedStaticTask,384
uxTaskBasePriorityGetFromISR,"void(TaskHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskCreateRestrictedStatic,385
vTaskPrioritySet,void(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,prvCreateRestrictedTask,386
vTaskSuspend,BaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskCreateRestricted,387
prvTaskIsTaskSuspended,void(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,prvCreateTask,388
vTaskResume,BaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskCreate,389
xTaskResumeFromISR,BaseType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,prvInitialiseNewTask,390
prvCreateIdleTasks,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,prvAddNewTaskToReadyList,391
vTaskStartScheduler,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskDelete,392
vTaskEndScheduler,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskDelayUntil,393
vTaskSuspendAll,BaseType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskDelay,394
xTaskResumeAll,TickType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,eTaskGetState,395
xTaskGetTickCount,TickType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,uxTaskPriorityGet,396
xTaskGetTickCountFromISR,UBaseType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,uxTaskPriorityGetFromISR,397
uxTaskGetNumberOfTasks,char*(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,uxTaskBasePriorityGet,398
pcTaskGetName,"TCB_t(List_t*,char[])",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,uxTaskBasePriorityGetFromISR,399
prvSearchForNameWithinSingleList,TaskHandle_t(char*),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskPrioritySet,400
xTaskGetHandle,"BaseType_t(TaskHandle_t,StackType_t**,StaticTask_t**)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskSuspend,401
xTaskGetStaticBuffers,"UBaseType_t(TaskStatus_t*,UBaseType_t,uint32_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,prvTaskIsTaskSuspended,402
uxTaskGetSystemState,TaskHandle_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskResume,403
xTaskGetIdleTaskHandle,TaskHandle_t(BaseType_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskResumeFromISR,404
xTaskGetIdleTaskHandleForCore,BaseType_t(TickType_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,prvCreateIdleTasks,405
xTaskCatchUpTicks,BaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskStartScheduler,406
xTaskAbortDelay,BaseType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskEndScheduler,407
xTaskIncrementTick,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskSuspendAll,408
vTaskSwitchContext,"void(List_t*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskResumeAll,409
vTaskPlaceOnEventList,"void(List_t*,TickType_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskGetTickCount,410
vTaskPlaceOnUnorderedEventList,"void(List_t*,TickType_t,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskGetTickCountFromISR,411
vTaskPlaceOnEventListRestricted,BaseType_t(List_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,uxTaskGetNumberOfTasks,412
xTaskRemoveFromEventList,"void(ListItem_t*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,pcTaskGetName,413
vTaskRemoveFromUnorderedEventList,void(TimeOut_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,prvSearchForNameWithinSingleList,414
vTaskSetTimeOutState,void(TimeOut_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskGetHandle,415
vTaskInternalSetTimeOutState,"BaseType_t(TimeOut_t*,TickType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskGetStaticBuffers,416
xTaskCheckForTimeOut,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,uxTaskGetSystemState,417
vTaskMissedYield,UBaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskGetIdleTaskHandle,418
uxTaskGetTaskNumber,"void(TaskHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskGetIdleTaskHandleForCore,419
vTaskSetTaskNumber,void(void*),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskCatchUpTicks,420
prvIdleTask,"void(TaskHandle_t,MemoryRegion_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskAbortDelay,421
vTaskAllocateMPURegions,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskIncrementTick,422
prvInitialiseTaskLists,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskSwitchContext,423
prvCheckTasksWaitingTermination,"void(TaskHandle_t,TaskStatus_t*,BaseType_t,eTaskState)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskPlaceOnEventList,424
vTaskGetInfo,"UBaseType_t(TaskStatus_t*,List_t*,eTaskState)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskPlaceOnUnorderedEventList,425
prvListTasksWithinSingleList,StackType_t(uint8_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskPlaceOnEventListRestricted,426
prvTaskCheckFreeStackSpace,StackType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskRemoveFromEventList,427
uxTaskGetStackHighWaterMark2,UBaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskRemoveFromUnorderedEventList,428
uxTaskGetStackHighWaterMark,void(TCB_t*),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskSetTimeOutState,429
prvDeleteTCB,void(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskInternalSetTimeOutState,430
prvResetNextTaskUnblockTime,TaskHandle_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskCheckForTimeOut,431
xTaskGetCurrentTaskHandle,TaskHandle_t(BaseType_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskMissedYield,432
xTaskGetCurrentTaskHandleForCore,BaseType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,uxTaskGetTaskNumber,433
xTaskGetSchedulerState,BaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskSetTaskNumber,434
xTaskPriorityInherit,BaseType_t(TaskHandle_t),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,prvIdleTask,435
xTaskPriorityDisinherit,"void(TaskHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskAllocateMPURegions,436
vTaskPriorityDisinheritAfterTimeout,TickType_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,prvInitialiseTaskLists,437
uxTaskResetEventItemValue,TaskHandle_t(void),/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,prvCheckTasksWaitingTermination,438
pvTaskIncrementMutexHeldCount,"uint32_t(UBaseType_t,BaseType_t,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,vTaskGetInfo,439
ulTaskGenericNotifyTake,"BaseType_t(UBaseType_t,uint32_t,uint32_t,uint32_t*,TickType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,prvListTasksWithinSingleList,440
xTaskGenericNotifyWait,"BaseType_t(TaskHandle_t,UBaseType_t,uint32_t,eNotifyAction,uint32_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,prvTaskCheckFreeStackSpace,441
xTaskGenericNotify,"BaseType_t(TaskHandle_t,UBaseType_t,uint32_t,eNotifyAction,uint32_t*,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,uxTaskGetStackHighWaterMark2,442
xTaskGenericNotifyFromISR,"void(TaskHandle_t,UBaseType_t,BaseType_t*)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,uxTaskGetStackHighWaterMark,443
vTaskGenericNotifyGiveFromISR,"BaseType_t(TaskHandle_t,UBaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,prvDeleteTCB,444
xTaskGenericNotifyStateClear,"uint32_t(TaskHandle_t,UBaseType_t,uint32_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,prvResetNextTaskUnblockTime,445
ulTaskGenericNotifyValueClear,"void(TickType_t,BaseType_t)",/home/zwz/FreeRTOS/FreeRTOS/Source/tasks.c,xTaskGetCurrentTaskHandle,446
